-28.98506800225,2.30348209384829,-0.749049618840218,-0.507082603871822,-16.7105899787275,4.93908228725195,-2.96732383966446,-91.5628446332848,-13.7505571749061,-2.63279331848025,0.793153729639016,-3.53304963558912,5.51333804288879,-1.46138978004456,-2.85176486894488,9.62456021131948
2.30348209384829,12.779888553021,4.00770501233637,-3.14364790916443,-2.71977978944778,-26.1115943472832,-4.37365657091141,-12.8127211976098,-28.1087947122287,-7.45631009910721,-0.326845705509186,-3.01162147521973,2.09845491498709,-2.39364847540855,-0.319173591211438,3.21656266599894
-0.749049618840218,4.00770501233637,-16.1415740149969,-1.74201111169532,2.34248467115685,-27.3322662730934,-3.78130898810923,-21.0279879411682,2.45599423744716,2.09628746658564,0,-1.90118939056993,-13.779129896313,0,-4.01351230405271,0
-0.507082603871822,-3.14364790916443,-1.74201111169532,0.83161829225719,-0.749783398583531,-11.6427119206637,4.03249204158783,5.94089779129717,-149.900049363505,-4.9023699183017,0,-2.05204585567117,-1.04363204538822,0.049768153578043,-53.1227646558546,-1.270656645298
-16.7105899787275,-2.71977978944778,2.34248467115685,-0.749783398583531,-15.4544481723569,0.490317311952822,9.9263933445327,-7.35747552663088,-2.1501390337944,-0.26488533616066,-0.611709952354431,-4.21172921080142,-32.0305285708746,0,-1.58846628665924,1.08589167147875
4.93908228725195,-26.1115943472832,-27.3322662730934,-11.6427119206637,0.490317311952822,-11.131953633856,2.55501724756323,-11.9279142778832,-6.14599744975567,-5.20520353317261,0,1.63513548672199,-13.0968709466979,0,-93.8739887536503,-0.314357034862041
-2.96732383966446,-4.37365657091141,-3.78130898810923,4.03249204158783,9.9263933445327,2.55501724756323,-15.9809221988544,-9.71788509003818,-8.49033124744892,-3.90676963329315,0,-6.59795491595287,-1.8256060462445,0,-32.6376174651086,-1.63610072433949
-91.5628446332848,-12.8127211976098,-21.0279879411682,5.94089779129717,-7.35747552663088,-11.9279142778832,-9.71788509003818,4.4193009249866,-7.3199073523283,-1.1706533327233,0,-20.7837731059226,-11.1360243745148,-0.242124795913696,-29.3648568736389,-2.19004304998089
-13.7505571749061,-28.1087947122287,2.45599423744716,-149.900049363505,-2.1501390337944,-6.14599744975567,-8.49033124744892,-7.3199073523283,-36.0554629303515,2.2254059757106,0,-2.56648552417755,-0.54052859544754,16.4527739476762,-20.1108227744699,-2.21283521395526
-2.63279331848025,-7.45631009910721,2.09628746658564,-4.9023699183017,-0.26488533616066,-5.20520353317261,-3.90676963329315,-1.1706533327233,2.2254059757106,-5.42370140855201,0,0,0,-3.55372311925748,-7.13096355088055,5.00211352137558
0.793153729639016,-0.326845705509186,0,0,-0.611709952354431,0,0,0,0,0,-5.05094185820781,0,-0.0312188547104597,0,-0.673500418663025,-6.49905761034461
-3.53304963558912,-3.01162147521973,-1.90118939056993,-2.05204585567117,-4.21172921080142,1.63513548672199,-6.59795491595287,-20.7837731059226,-2.56648552417755,0,0,-4.0852137375623,-15.5806063143536,0,-10.8547515198588,-5.04318855702877
5.51333804288879,2.09845491498709,-13.779129896313,-1.04363204538822,-32.0305285708746,-13.0968709466979,-1.8256060462445,-11.1360243745148,-0.54052859544754,0,-0.0312188547104597,-15.5806063143536,-4.3836723677814,1.55012446641922,-8.57658961229026,2.11928848025855
-1.46138978004456,-2.39364847540855,0,0.049768153578043,0,0,0,-0.242124795913696,16.4527739476762,-3.55372311925748,0,0,1.55012446641922,10.7796011276077,0,-2.33216990320943
-2.85176486894488,-0.319173591211438,-4.01351230405271,-53.1227646558546,-1.58846628665924,-93.8739887536503,-32.6376174651086,-29.3648568736389,-20.1108227744699,-7.13096355088055,-0.673500418663025,-10.8547515198588,-8.57658961229026,0,-27.7108002314344,-4.58397885411978
9.62456021131948,3.21656266599894,0,-1.270656645298,1.08589167147875,-0.314357034862041,-1.63610072433949,-2.19004304998089,-2.21283521395526,5.00211352137558,-6.49905761034461,-5.04318855702877,2.11928848025855,-2.33216990320943,-4.58397885411978,2.03162670042366
