Iteration,Cost_data,Cost_reg,Cost_total,Streamlines,Fixels_excluded,Step_min,Step_mean,Step_mean_abs,Step_var,Step_max,Coeff_min,Coeff_mean,Coeff_mean_abs,Coeff_var,Coeff_max,Coeff_norm,
0,892.935,0,892.935,19999,431,0,0,0,0,0,0,0,0,0,0,0,
1,890.66627778248301,0.27580805088095278,890.94208583336399,19999,431,-0.0024776778096211637,-0.00035821317685758058,0.00054072212289832367,5.5190037611239751e-07,0.0014783898823198995,-0.0024776778096211637,-0.00035821317685758058,0.00054072212289832367,5.5190037611239751e-07,0.0014783898823198995,0.011037455621871839,
2,888.90404317551736,0.27534621957559025,889.17938939509293,19999,431,-0.0019029078224326293,-0.00038903843789070826,0.00049637540652865304,4.4440598259424108e-07,0.00060818665473189254,-0.0042154980978238322,-0.00074725161474828666,0.00099247674888484254,1.8580885503534965e-06,0.0018738347288377892,0.037159912918519576,
3,887.15727787921344,0.27412668336544593,887.4314045625789,19999,431,-0.0018949269506881017,-0.00038721526399807091,0.00049457856159195661,4.4074812638850633e-07,0.00060808431455966461,-0.0061071311439976428,-0.0011344668787463584,0.0014744609969350128,4.0418323694049961e-06,0.0022650538474889795,0.080832605555730519,
4,885.4250926833314,0.27292403849439184,885.69801672182575,19999,431,-0.001886380421019471,-0.00038535941794890665,0.00049276186115579281,4.371041441457927e-07,0.00060756211050804192,-0.0079902404225642796,-0.0015198262966952634,0.0019609621598441328,7.0925506217619705e-06,0.002655774052896158,0.14184391988461764,
5,883.70732036753759,0.27173845955456577,883.9790588270921,19999,431,-0.0018779012801005952,-0.00038351514178612821,0.00049095585631593445,4.3350024166544516e-07,0.00060703956213242934,-0.0098648959529444961,-0.0019033414384813862,0.0024482380671275953,1.0999456312933549e-05,0.0032445882872866446,0.21997812680235804,
6,882.00378891086245,0.27057156160230217,882.27436047246476,19999,431,-0.0018694897013210811,-0.00038168457747798467,0.00048916261453195149,4.2993957910452281e-07,0.0006065171773292768,-0.011731164962790488,-0.0022850260159593835,0.0029351086470790141,1.575192715828683e-05,0.0038495101439555723,0.31502279123857829,
7,880.31434064387952,0.26942091624455422,880.58376156012412,19999,431,-0.0018611448845805359,-0.00037986435934186583,0.00048737897854434875,4.2641663722425415e-07,0.00060599495719572936,-0.013589113954160041,-0.0026648903753012385,0.0034208781943366336,2.133946015356408e-05,0.0044539132220442375,0.42676786361112806,
8,878.63880953597607,0.26828894311470847,878.90709847909079,19999,431,-0.001852865970630276,-0.00037805737886667827,0.00048560733751241362,4.2293500917894228e-07,0.0006054729209975442,-0.015438808572698769,-0.0030429477541679263,0.0039053456018056081,2.7751719674074639e-05,0.0050577976587550819,0.55500664176181869,
9,876.97703508336792,0.26717235083199242,877.24420743419989,19999,431,-0.0018446523698618033,-0.00037626265124021777,0.00048384766446900063,4.1949388240580206e-07,0.00060495105607265135,-0.017280313802248998,-0.0034192104054081426,0.0043883468070493514,3.4978514096652005e-05,0.0056611636630946888,0.69953530341894343,
10,875.32886240583673,0.26607552075516183,875.59493792659191,19999,431,-0.0018365031089249138,-0.00037447829362127836,0.00048209722999978524,4.1608907682717521e-07,0.00060442939045133551,-0.019113693776754422,-0.0037936886990294297,0.0048698226444658039,4.300976105613991e-05,0.0062640113723907535,0.86015221136174203,
11,873.69413604685076,0.26499052339313561,873.95912657024394,19999,431,-0.0018284177113417175,-0.00037270775748541007,0.00048035994024859049,4.1272532890838276e-07,0.0006039079052500379,-0.020939012007077238,-0.0041663964565148131,0.0053497038068221741,5.18355602928381e-05,0.0068663410144570941,1.0366593702964693,
12,872.07269616257724,0.26392257985153861,872.33661874242875,19999,431,-0.001820395168750119,-0.00037094995873204658,0.00047863397872521097,4.0940170571705912e-07,0.00060338663017729221,-0.022756331180168898,-0.004537346415246871,0.0058279521827020097,6.1446157178178277e-05,0.0074681527365836496,1.2288616974063873,
13,870.46439550341245,0.26288452471439416,870.72728002812687,19999,431,-0.0018124350809396736,-0.00036919808973237414,0.00047691368908888137,4.0610542336252554e-07,0.00060286554842794158,-0.024565713378587126,-0.0049065445049792378,0.0063045504902188255,7.183178326533269e-05,0.0080694467810526662,1.4365638335233886,
14,868.8690744303907,0.26182119350206995,869.1308956238928,19999,431,-0.0018045364145987746,-0.00036747660004916432,0.000475222198547058,4.0288091476764012e-07,0.0006023446852281534,-0.026367220041213144,-0.0052740211050284142,0.0067795163560375278,8.2983367018084193e-05,0.0086702232961363649,1.6595843569946658,
15,867.28655409484998,0.26077041546825092,867.54732451031828,19999,431,-0.0017966988548309092,-0.00036576307768217619,0.00047353883173966756,3.9968748914745949e-07,0.00060182405572717671,-0.02816091145620702,-0.005639784182710576,0.0072528252672751752,9.4891546931239119e-05,0.0092704825851346803,1.897736047077851,
16,865.71664885614325,0.25972777452510587,865.97637663066837,19999,431,-0.0017889212910144245,-0.00036407433844717549,0.00047187873996088457,3.9655478866987499e-07,0.00060130354224705235,-0.029946848095381933,-0.0060038585211577697,0.0077245136609386811,0.00010754753142830127,0.009870224711313073,2.1508430810345973,
17,864.15920201223378,0.25870228861894445,864.41790430085268,19999,431,-0.0017812035051737137,-0.00036239727338936516,0.00047022998866230124,3.9345769930179895e-07,0.00060078341347691061,-0.031725088689060599,-0.0063662557945471541,0.0081945873876967164,0.00012094234616570983,0.0104694500488432,2.418725980968031,
18,862.61402283696282,0.2576802447038859,862.87170308166674,19999,431,-0.0017735443030488455,-0.00036074927473185326,0.00046860904491286779,3.9043003447523387e-07,0.00060026339252040092,-0.033495692431619234,-0.0067270050692789978,0.0086630696552151016,0.00013506775244323313,0.011068158650566947,2.7012199811122195,
