0,-1.76409982498444,0,0,-13.7562169398298,0,0,-62.0134915638409,0,0,-8.3635582764,0,0,0,0,0
-1.76409982498444,0,-1.18712600599974,0,0,0,0,0,-33.1531043577706,0,0,0,0,0,-16.4820308417402,0
0,-1.18712600599974,0,0,-2.93749016354923,-20.3062164611183,0,-16.6203249391983,0,0,0,-1.80262130487245,0,0,0,0
0,0,0,0,0,0,0,0,-71.585092500085,0,0,-6.79628500994295,0,0,-42.0913714855269,0
-13.7562169398298,0,-2.93749016354923,0,0,-0.156243619974703,-3.35341158823576,0,0,0,0,0,-22.8277377299964,0,0,0
0,0,-20.3062164611183,0,-0.156243619974703,0,0,0,0,0,0,0,-20.35126734199,0,-64.0025642688561,0
0,0,0,0,-3.35341158823576,0,0,0,0,0,0,-13.0491810325948,0,0,-22.4956534281373,0
-62.0134915638409,0,-16.6203249391983,0,0,0,0,0,0,0,0,-32.6394842558657,0,0,0,0
0,-33.1531043577706,0,-71.585092500085,0,0,0,0,0,0,0,0,0,-7.67258482547186,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79016111088276,0,-10.4809366907575
-8.3635582764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741747291031061
0,0,-1.80262130487245,-6.79628500994295,0,0,-13.0491810325948,-32.6394842558657,0,0,0,0,0,0,0,0
0,0,0,0,-22.8277377299964,-20.35126734199,0,0,0,0,0,0,0,0,0,-0.743228354840539
0,0,0,0,0,0,0,0,-7.67258482547186,-1.79016111088276,0,0,0,0,0,1.18225155984692
0,-16.4820308417402,0,-42.0913714855269,0,-64.0025642688561,-22.4956534281373,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-10.4809366907575,-0.0741747291031061,0,-0.743228354840539,1.18225155984692,0,0
