0,4.78044830774888,0,0,-11.3542612760284,0,0,-89.2419983463187,0,0,-1.45453573763371,0,0,0,0,0
4.78044830774888,0,-0.449515223503113,0,0,0,0,0,-54.9132583399769,0,0,0,0,0,-4.66931103786919,0
0,-0.449515223503113,0,0,-0.505671470193192,-25.1702826808323,0,-17.8377790726954,0,0,0,-2.45025356113911,0,0,0,0
0,0,0,0,0,0,0,0,-105.385125412957,0,0,-3.02920345775783,0,0,-41.9114686438115,0
-11.3542612760284,0,-0.505671470193192,0,0,6.2942506368272,4.37597874365747,0,0,0,0,0,-38.3836445072666,0,0,0
0,0,-25.1702826808323,0,6.2942506368272,0,0,0,0,0,0,0,-14.6882295563119,0,-101.025441416452,0
0,0,0,0,4.37597874365747,0,0,0,0,0,0,-9.82876893493813,0,0,-38.0974236568436,0
-89.2419983463187,0,-17.8377790726954,0,0,0,0,0,0,0,0,-40.5944946507516,0,0,0,0
0,-54.9132583399769,0,-105.385125412957,0,0,0,0,0,0,0,0,0,7.81629360234729,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-11.5617333327245,0,-9.10506898614403
-1.45453573763371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25551379532408
0,0,-2.45025356113911,-3.02920345775783,0,0,-9.82876893493813,-40.5944946507516,0,0,0,0,0,0,0,0
0,0,0,0,-38.3836445072666,-14.6882295563119,0,0,0,0,0,0,0,0,0,-1.55925115133869
0,0,0,0,0,0,0,0,7.81629360234729,-11.5617333327245,0,0,0,0,0,1.55967036139918
0,-4.66931103786919,0,-41.9114686438115,0,-101.025441416452,-38.0974236568436,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-9.10506898614403,-3.25551379532408,0,-1.55925115133869,1.55967036139918,0,0
